OBJECT_ID	OBJECT	TYPE_DESCRIPTION	SENSOR	NUMBER_IN_CONTAINER	V_DEPL_V	CENTER	DET_ID	DCUID	STATUS
30200020033001	MOD	IB_L34P.4D	30220224800627	2	132.96	PERUGIA	369153112	5503503	reference
30200020033002	MOD	IB_L34P.4D	30220224800628	2	131.04	PERUGIA	369173544	8057095	reference
30200020033003	MOD	IB_L34P.4D	30220224800629	2	124.26	PERUGIA	369173900	12516871	reference
30200020033004	MOD	IB_L34P.4D	30220224800630	2	135.02	PERUGIA	369175416	16709775	reference
30200020033005	MOD	IB_L34P.4D	30220224800631	2	125.88	PERUGIA	369158264	6223239	reference
30200020033007	MOD	IB_L34P.4D	30220224800633	2	128.79	PERUGIA	369171276	11926151	reference
30200020033008	MOD	IB_L34P.4D	30220224800634	2	132.88	PERUGIA	369154732	14611847	reference
30200020033009	MOD	IB_L34P.4D	30220224800601	2	137.64	PERUGIA	369157812	12253939	reference
30200020033010	MOD	IB_L34P.4D	30220224800603	2	138.14	PERUGIA	369153724	14348787	reference
30200020033011	MOD	IB_L34P.4D	30220224800604	2	141.29	PERUGIA	369175176	3537671	reference
30200020033012	MOD	IB_L34P.4D	30220224800605	2	140.69	PERUGIA	369175124	16708103	reference
30200020033013	MOD	IB_L34P.4D	30220224800606	2	142.52	PERUGIA	369174996	14086899	reference
30200020033014	MOD	IB_L34P.4D	30220224800607	2	139.05	PERUGIA	369175244	6025863	reference
30200020033016	MOD	IB_L34P.4D	30220224800609	2	130.83	PERUGIA	369157448	8257039	reference
30200020033017	MOD	IB_L34P.4D	30220224800610	2	136.19	PERUGIA	369153404	14545799	reference
30200020033018	MOD	IB_L34P.4D	30220224800611	2	139.36	PERUGIA	369175320	14417139	reference
30200020033019	MOD	IB_L34P.4D	30220224800612	2	133.77	PERUGIA	369158324	14547727	reference
30200020033020	MOD	IB_L34P.4D	30220224800613	2	132.35	PERUGIA	369157192	3602059	reference
30200020033021	MOD	IB_L34P.4D	30220224800614	2	129.53	PERUGIA	369174980	14612979	reference
30200020033022	MOD	IB_L34P.4D	30220224800615	2	134.32	PERUGIA	369174616	8256391	reference
30200020033023	MOD	IB_L34P.4D	30220224800617	2	139.36	PERUGIA	369175252	11793423	reference
30200020033024	MOD	IB_L34P.4D	30220224800618	2	124.1	PERUGIA	369174060	8254727	reference
30200020033025	MOD	IB_L34P.4D	30220224800619	2	131.72	PERUGIA	369169876	8059143	reference
30200020033026	MOD	IB_L34P.4D	30220224800620	2	135.47	PERUGIA	369157800	5701363	reference
30200020033027	MOD	IB_L34P.4D	30220224800621	2	132.6	PERUGIA	369154120	5962247	reference
30200020033028	MOD	IB_L34P.4D	30220224800623	2	131.13	PERUGIA	369175132	16643719	reference
30200020033029	MOD	IB_L34P.4D	30220224800625	2	124.84	PERUGIA	369175000	14548039	reference
30200020033031	MOD	IB_L34P.4D	30220224800636	2	137.38	PERUGIA	369158708	7730567	reference
30200020033033	MOD	IB_L34P.4D	30220224600402	2	163.78	PERUGIA	369175016	12514567	reference
30200020033034	MOD	IB_L34P.4D	30220224600403	2	162.4	PERUGIA	369169940	14089415	reference
30200020033035	MOD	IB_L34P.4D	30220224600405	2	152.7	PERUGIA	369158356	7729543	reference
30200020033037	MOD	IB_L34P.4D	30220224600408	2	164.04	PERUGIA	369175100	11924723	reference
30200020033038	MOD	IB_L34P.4D	30220224600409	2	168.24	PERUGIA	369175428	5698951	reference
30200020033039	MOD	IB_L34P.4D	30220224600410	2	165.2	PERUGIA	369158460	8256527	reference
30200020033041	MOD	IB_L34P.4D	30220224600413	2	139.94	PERUGIA	369157224	5372423	reference
30200020033042	MOD	IB_L34P.4D	30220224600414	2	139.42	PERUGIA	369174920	3928711	reference
30200020033043	MOD	IB_L34P.4D	30220224600415	2	139.83	PERUGIA	369174648	11923847	reference
30200020033045	MOD	IB_L34P.4D	30220224600417	2	130.52	PERUGIA	369158412	11664199	reference
30200020033046	MOD	IB_L34P.4D	30220224600418	2	142.9	PERUGIA	369175068	7599111	reference
30200020033047	MOD	IB_L34P.4D	30220224600419	2	136.84	PERUGIA	369169972	15858503	reference
30200020033049	MOD	IB_L34P.4D	30220224600423	2	133.13	PERUGIA	369171272	3863027	reference
30200020033050	MOD	IB_L34P.4D	30220224600424	2	139.98	PERUGIA	369158200	11663687	reference
30200020033052	MOD	IB_L34P.4D	30220224600426	2	144.98	PERUGIA	369157752	12451315	reference
30200020033053	MOD	IB_L34P.4D	30220224600427	2	126.63	PERUGIA	369175148	5502707	reference
30200020033054	MOD	IB_L34P.4D	30220224600428	2	139.77	PERUGIA	369157176	12450567	reference
30200020033055	MOD	IB_L34P.4D	30220224600430	2	131.47	PERUGIA	369173604	14548167	reference
30200020033056	MOD	IB_L34P.4D	30220224600431	2	137.81	PERUGIA	369154676	12056847	reference
30200020033057	MOD	IB_L34P.4D	30220224600219	2	147.11	PERUGIA	369157796	16446983	reference
30200020033058	MOD	IB_L34P.4D	30220224600220	2	129.09	PERUGIA	369157180	16645383	reference
30200020033059	MOD	IB_L34P.4D	30220224600221	2	132.26	PERUGIA	369154116	14153351	reference
30200020033060	MOD	IB_L34P.4D	30220224600222	2	130.99	PERUGIA	369171268	14612551	reference
30200020033061	MOD	IB_L34P.4D	30220224600223	2	142.59	PERUGIA	369175172	4128499	reference
30200020033062	MOD	IB_L34P.4D	30220224600224	2	140.94	PERUGIA	369169896	7732231	reference
30200020033063	MOD	IB_L34P.4D	30220224600225	2	129.61	PERUGIA	369175224	4127475	reference
30200020033064	MOD	IB_L34P.4D	30220224600226	2	123.27	PERUGIA	369174044	16445939	reference
30200020033065	MOD	IB_L34P.4D	30220224600227	2	131.23	PERUGIA	369171320	3537423	reference
30200020033066	MOD	IB_L34P.4D	30220224600228	2	133.28	PERUGIA	369171300	13891087	reference
30200020033067	MOD	IB_L34P.4D	30220224600229	2	163.52	PERUGIA	369158776	15857139	reference
30200020033069	MOD	IB_L34P.4D	30220224600102	2	146.4	PERUGIA	369154744	3275463	reference
30200020033071	MOD	IB_L34P.4D	30220224600232	2	165.88	PERUGIA	369175112	8255759	reference
30200020033072	MOD	IB_L34P.4D	30220224600233	2	169.08	PERUGIA	369153544	5634291	reference
30200020033073	MOD	IB_L34P.4D	30220224600103	2	141.37	PERUGIA	369174552	8319547	reference
30200020033075	MOD	IB_L34P.4D	30220224600105	2	135.52	PERUGIA	369157208	8320391	reference
30200020033076	MOD	IB_L34P.4D	30220224600106	2	142.29	PERUGIA	369157244	12515463	reference
30200020033078	MOD	IB_L34P.4D	30220224600108	2	136.78	PERUGIA	369173564	12450887	reference
30200020033079	MOD	IB_L34P.4D	30220224600109	2	144.9	PERUGIA	369173580	13890823	reference
30200020033080	MOD	IB_L34P.4D	30220224600110	2	128.91	PERUGIA	369157228	11793927	reference
30200020033081	MOD	IB_L34P.4D	30220224600111	2	143.34	PERUGIA	369153692	15858695	reference
30200020033082	MOD	IB_L34P.4D	30220224600113	2	140.9	PERUGIA	369175372	11990003	reference
30200020033086	MOD	IB_L34P.4D	30220224600119	2	147.08	PERUGIA	369154748	14086643	reference
30200020033089	MOD	IB_L34P.4D	30220224600123	2	143.13	PERUGIA	369153092	7468047	reference
30200020033091	MOD	IB_L34P.4D	30220224600125	2	144.69	PERUGIA	369175352	16707847	reference
30200020033092	MOD	IB_L34P.4D	30220224600126	2	137.69	PERUGIA	369174620	15987719	reference
30200020033093	MOD	IB_L34P.4D	30220224600129	2	140.57	PERUGIA	369158172	8319731	reference
30200020033095	MOD	IB_L34P.4D	30220224800501	2	124.43	PERUGIA	369157388	16645363	reference
30200020033096	MOD	IB_L34P.4D	30220224800502	2	139.93	PERUGIA	369153732	12319987	reference
30200020033097	MOD	IB_L34P.4D	30220224800503	2	124.13	PERUGIA	369157396	5765511	reference
30200020033098	MOD	IB_L34P.4D	30220224800504	2	119.94	PERUGIA	369153684	11795207	reference
30200020033099	MOD	IB_L34P.4D	30220224800505	2	132.14	PERUGIA	369175192	5503247	reference
30200020033100	MOD	IB_L34P.4D	30220224800506	2	134.01	PERUGIA	369153140	5372039	reference
30200020033101	MOD	IB_L34P.4D	30220224800507	2	134.81	PERUGIA	369174892	6159603	reference
30200020033102	MOD	IB_L34P.4D	30220224800508	2	132.16	PERUGIA	369158168	3273735	reference
30200020033103	MOD	IB_L34P.4D	30220224800510	2	132.27	PERUGIA	369175420	4125959	reference
30200020033104	MOD	IB_L34P.4D	30220224800511	2	125.41	PERUGIA	369173892	6224647	reference
30200020033105	MOD	IB_L34P.4D	30220224800512	2	118.54	PERUGIA	369173868	11989511	reference
30200020033106	MOD	IB_L34P.4D	30220224800513	2	124.57	PERUGIA	369175308	3601927	reference
30200020033107	MOD	IB_L34P.4D	30220224800514	2	127.97	PERUGIA	369170088	7470791	reference
30200020033108	MOD	IB_L34P.4D	30220224800515	2	126.07	PERUGIA	369173928	4061427	reference
30200020033110	MOD	IB_L34P.4D	30220224800517	2	122.85	PERUGIA	369153672	3600903	reference
30200020033111	MOD	IB_L34P.4D	30220224800518	2	127.02	PERUGIA	369154068	5699207	reference
30200020033112	MOD	IB_L34P.4D	30220224800519	2	127.83	PERUGIA	369153740	12514311	reference
30200020033113	MOD	IB_L34P.4D	30220224800520	2	123.51	PERUGIA	369154076	7991815	reference
30200020033114	MOD	IB_L34P.4D	30220224800521	2	128.45	PERUGIA	369171336	7729679	reference
30200020033116	MOD	IB_L34P.4D	30220224800523	2	137.43	PERUGIA	369154100	15858439	reference
30200020033118	MOD	IB_L34P.4D	30220224800525	2	126.1	PERUGIA	369171308	7469895	reference
30200020033120	MOD	IB_L34P.4D	30220224800527	2	123.46	PERUGIA	369157212	11792883	reference
30200020033121	MOD	IB_L34P.4D	30220224800530	2	123.91	PERUGIA	369173540	8057223	reference
30200020033122	MOD	IB_L34P.4D	30220224800531	2	130.48	PERUGIA	369174872	5502215	reference
30200020033123	MOD	IB_L34P.4D	30220224800533	2	126.17	PERUGIA	369153676	6225423	reference
30200020033125	MOD	IB_L34P.4D	30220224800535	2	121.14	PERUGIA	369174092	4062195	reference
30200020033126	MOD	IB_L34P.4D	30220224800536	2	124.24	PERUGIA	369157748	12516083	reference
30200020033127	MOD	IB_L34P.4D	30220224800537	2	119.89	PERUGIA	369157480	6158351	reference
30200020033128	MOD	IB_L34P.4D	30220224800538	2	121.74	PERUGIA	369158340	3601467	reference
30200020033129	MOD	IB_L34P.4D	30220224800539	2	128.28	PERUGIA	369157428	7994639	reference
30200020033130	MOD	IB_L34P.4D	30220224800541	2	134.44	PERUGIA	369153448	15987983	reference
30200020033131	MOD	IB_L34P.4D	30220224800542	2	127.8	PERUGIA	369173924	13758991	reference
30200020033132	MOD	IB_L34P.4D	30220224800543	2	248.33	PERUGIA	369154772	11991303	reference
30200020033133	MOD	IB_L34P.4D	30220224800544	2	132.46	PERUGIA	369153656	16380915	reference
30200020033134	MOD	IB_L34P.4D	30220232001401	2	118.34	PERUGIA	369157196	12514363	reference
30200020033135	MOD	IB_L34P.4D	30220232001402	2	150	HPK	369157164	7729935	valid
30200020033136	MOD	IB_L34P.4D	30220232001403	2	150	HPK	369175204	14546419	valid
30200020033138	MOD	IB_L34P.4D	30220232001405	2	150	HPK	369174964	14611527	valid
30200020033139	MOD	IB_L34P.4D	30220232001406	2	150	HPK	369157156	14613255	valid
30200020033140	MOD	IB_L34P.4D	30220232001407	2	150	HPK	369158184	15859399	valid
30200020033142	MOD	IB_L34P.4D	30220232001409	2	150	HPK	369158300	14547471	valid
30200020033143	MOD	IB_L34P.4D	30220232001410	2	150	HPK	369175020	3601139	valid
30200020033144	MOD	IB_L34P.4D	30220232001411	2	150	HPK	369153496	14022023	valid
30200020033145	MOD	IB_L34P.4D	30220232001412	2	123.08	PERUGIA	369175396	14023303	reference
30200020033147	MOD	IB_L34P.4D	30220232001414	2	150	HPK	369170012	12517107	valid
30200020033149	MOD	IB_L34P.4D	30220232001417	2	150	HPK	369175180	3406835	valid
30200020033151	MOD	IB_L34P.4D	30220232001419	2	150	HPK	369175196	7730419	valid
30200020033152	MOD	IB_L34P.4D	30220232001420	2	126.13	PERUGIA	369174972	8058611	reference
30200020033153	MOD	IB_L34P.4D	30220232001421	2	150	HPK	369153704	14023431	valid
30200020033154	MOD	IB_L34P.4D	30220232001425	2	150	HPK	369169928	3536371	valid
30200020033155	MOD	IB_L34P.4D	30220232001423	2	150	HPK	369157240	3865075	valid
30200020033157	MOD	IB_L34P.4D	30220232001426	2	160	HPK	369158316	6222323	valid
30200020033159	MOD	IB_L34P.4D	30220232001428	2	130	PERUGIA	369154072	3536647	reference
30200020033160	MOD	IB_L34P.4D	30220232001429	2	150	HPK	369158380	7468603	valid
30200020033161	MOD	IB_L34P.4D	30220232001430	2	150	HPK	369175032	14545935	valid
30200020033164	MOD	IB_L34P.4D	30220232001433	2	150	HPK	369169844	14154227	valid
30200020033165	MOD	IB_L34P.4D	30220232001435	2	150	HPK	369174556	3865095	valid
30200020033166	MOD	IB_L34P.4D	30220232001436	2	132.91	PERUGIA	369157188	7598579	reference
30200020033167	MOD	IB_L34P.4D	30220232001437	2	150	HPK	369173652	4059527	valid
30200020033168	MOD	IB_L34P.4D	30220232001438	2	150	HPK	369173636	3601671	valid
30200020033169	MOD	IB_L34P.4D	30220232001439	2	122.33	PERUGIA	369170148	5897787	reference
30200020033170	MOD	IB_L34P.4D	30220230700927	2	103.04	PERUGIA	369153284	16380935	reference
30200020033172	MOD	IB_L34P.4D	30220230700929	2	103.54	PERUGIA	369170084	11794163	reference
30200020033176	MOD	IB_L34P.4D	30220230700938	2	104.64	PERUGIA	369170152	11926023	reference
30200020033177	MOD	IB_L34P.4D	30220230700940	2	103.78	PERUGIA	369170140	8254471	reference
30200020033179	MOD	IB_L34P.4D	30220231201202	2	121.5	PERUGIA	369173884	5765391	reference
30200020033180	MOD	IB_L34P.4D	30220231201205	2	117.18	PERUGIA	369158164	13761499	reference
30200020033181	MOD	IB_L34P.4D	30220231201210	2	135.48	PERUGIA	369157736	13761287	reference
30200020033182	MOD	IB_L34P.4D	30220231201211	2	129.06	PERUGIA	369153688	8060659	reference
30200020033183	MOD	IB_L34P.4D	30220231201212	2	128.49	PERUGIA	369175336	16250127	reference
30200020033184	MOD	IB_L34P.4D	30220231201215	2	133.13	PERUGIA	369153640	5370951	reference
30200020033185	MOD	IB_L34P.4D	30220231201206	2	126.11	PERUGIA	369174924	7469831	reference
30200020033186	MOD	IB_L34P.4D	30220231201207	2	122.01	PERUGIA	369158680	12515803	reference
30200020033187	MOD	IB_L34P.4D	30220231201208	2	121.38	PERUGIA	369157384	12251527	reference
30200020033188	MOD	IB_L34P.4D	30220231201209	2	129.31	PERUGIA	369158276	5894927	reference
30200020033189	MOD	IB_L34P.4D	30220231201216	2	123.62	PERUGIA	369175276	4127367	reference
30200020033192	MOD	IB_L34P.4D	30220231201219	2	131.79	PERUGIA	369158344	16644339	reference
30200020033193	MOD	IB_L34P.4D	30220231901301	2	175.03	PERUGIA	369174956	11665095	reference
30200020033194	MOD	IB_L34P.4D	30220231901302	2	150.93	PERUGIA	369153720	16642803	reference
30200020033195	MOD	IB_L34P.4D	30220231901303	2	180	HPK	369174280	5370695	valid
30200020033196	MOD	IB_L34P.4D	30220231901304	2	170.17	PERUGIA	369175412	4125835	reference
30200020033197	MOD	IB_L34P.4D	30220231201220	2	133.24	PERUGIA	369158452	11926791	reference
30200020033199	MOD	IB_L34P.4D	30220231201222	2	127.54	PERUGIA	369173932	13759115	reference
30200020033200	MOD	IB_L34P.4D	30220231901305	2	180	HPK	369153052	5635271	valid
30200020033201	MOD	IB_L34P.4D	30220231901306	2	162.21	PERUGIA	369175044	16380679	reference
30200020033202	MOD	IB_L34P.4D	30220231901307	2	180	HPK	369174760	14349703	valid
30200020033203	MOD	IB_L34P.4D	30220231901308	2	163.36	PERUGIA	369174164	7863943	reference
30200020033204	MOD	IB_L34P.4D	30220231901309	2	180	HPK	369153576	14612871	valid
30200020033205	MOD	IB_L34P.4D	30220231901311	2	180	HPK	369158436	4062471	valid
30200020033206	MOD	IB_L34P.4D	30220231901312	2	142.41	PERUGIA	369154124	16514319	reference
30200020033208	MOD	IB_L34P.4D	30220231901314	2	180	HPK	369174568	16382087	valid
30200020033209	MOD	IB_L12P.6D	30220126106405	2	154.78	PERUGIA	369140766	3535951	reference
30200020033210	MOD	IB_L12P.6D	30220126106406	2	144.68	PERUGIA	369140910	15858955	reference
30200020033211	MOD	IB_L12P.6D	30220126106407	2	151.81	PERUGIA	369137770	7470347	reference
30200020033212	MOD	IB_L12P.6D	30220126106408	2	149.3	PERUGIA	369142374	11926347	reference
30200020033213	MOD	IB_L12P.6D	30220126106409	2	156.75	PERUGIA	369142022	3600879	reference
30200020033214	MOD	IB_L12P.6D	30220126106410	2	145.73	PERUGIA	369138166	16250187	reference
30200020033215	MOD	IB_L12P.6D	30220126106411	2	148.9	PERUGIA	369136694	7600331	reference
30200020033216	MOD	IB_L12P.6D	30220126106412	2	149.6	PERUGIA	369137094	14414319	reference
30200020033217	MOD	IB_L12P.6D	30220130800311	2	118.59	PERUGIA	369121306	11925003	reference
30200020033218	MOD	IB_L12P.6D	30220130800316	2	108.68	PERUGIA	369142190	3866187	reference
30200020033219	MOD	IB_L12P.6D	30220130800314	2	118.06	PERUGIA	369141802	5634383	reference
30200020033220	MOD	IB_L12P.6D	30220130800317	2	111.04	PERUGIA	369141158	7797991	reference
30200020033221	MOD	IB_L12P.6D	30220130800323	2	107.71	PERUGIA	369142102	5895179	reference
30200020033222	MOD	IB_L12P.6D	30220130800320	2	106.43	PERUGIA	369140942	7993611	reference
30200020033223	MOD	IB_L12P.6D	30220130800321	2	110.99	PERUGIA	369141194	5633547	reference
30200020033224	MOD	IB_L12P.6D	30220130800322	2	120.86	PERUGIA	369141118	16118859	reference
30200020033225	MOD	IB_L12P.6D	30220132001204	2	140	HPK	369136958	6026571	valid
30200020033226	MOD	IB_L12P.6D	30220132001205	2	140	HPK	369141066	14023691	reference
30200020033227	MOD	IB_L12P.6D	30220130800324	2	120.5	PERUGIA	369142278	7599179	reference
30200020033228	MOD	IB_L12P.6D	30220130800328	2	116.5	PERUGIA	369141918	8322279	reference
30200020033229	MOD	IB_L12P.6D	30220130800329	2	123.82	PERUGIA	369141206	14547787	reference
30200020033231	MOD	IB_L12P.6D	30220132001207	2	140	HPK	369138106	3798283	valid
30200020033232	MOD	IB_L12P.6D	30220132001208	2	140	HPK	369141046	7600715	reference
30200020033233	MOD	IB_L12P.6D	30220132001201	2	140	HPK	369141222	16119119	valid
30200020033234	MOD	IB_L12P.6D	30220132001203	2	140	HPK	369141110	4127563	reference
30200020033235	MOD	IB_L12P.6D	30220132001210	2	140	HPK	369136762	11926027	reference
30200020033236	MOD	IB_L12P.6D	30220132001212	2	140	HPK	369140862	16121419	reference
30200020033237	MOD	IB_L12P.6D	30220132001202	2	140	HPK	369141070	6159179	reference
30200020033238	MOD	IB_L12P.6D	30220132001213	2	140	HPK	369136670	7992143	reference
30200020033239	MOD	IB_L12P.6D	30220132001214	2	140	HPK	369138186	16119887	valid
30200020033240	MOD	IB_L12P.6D	30220132001215	2	140	HPK	369137130	5960175	reference
30200020033241	MOD	IB_L12P.6D	30220132001216	2	140	HPK	369141062	7862603	reference
30200020033242	MOD	IB_L12P.6D	30220132001217	2	140	HPK	369136934	7601511	valid
30200020033243	MOD	IB_L12P.6D	30220132001218	2	140	HPK	369141914	8125515	reference
30200020033244	MOD	IB_L12P.6D	30220132001219	2	140	HPK	369141878	3602927	reference
30200020033245	MOD	IB_L12P.6D	30220132001220	2	140	HPK	369138218	7863883	valid
30200020033246	MOD	IB_L12P.6D	30220132001221	2	140	HPK	369142230	16118283	reference
30200020033247	MOD	IB_L12P.6D	30220132001222	2	140	HPK	369142126	14611687	reference
30200020033248	MOD	IB_L12P.6D	30220132001223	2	140	HPK	369141814	5634251	valid
30200020033249	MOD	IB_L12P.6D	30220132001224	2	140	HPK	369142262	14613351	reference
30200020033251	MOD	IB_L12P.6D	30220132001226	2	140	HPK	369136922	12186447	valid
30200020033252	MOD	IB_L12P.6D	30220132001227	2	140	HPK	369138006	12516171	reference
30200020033253	MOD	IB_L12P.6D	30220132001228	2	140	HPK	369138174	7991503	reference
30200020033254	MOD	IB_L12P.6D	30220132001230	2	140	HPK	369142202	11924811	reference
30200020033255	MOD	IB_L12P.6D	30220132001231	2	140	HPK	369142154	16120587	reference
30200020033256	MOD	IB_L12P.6D	30220132001232	2	140	HPK	369141178	11924555	valid
30200020033257	MOD	IB_L12P.6D	30220132001233	2	140	HPK	369141030	5633611	reference
30200020033258	MOD	IB_L12P.6D	30220132001234	2	130	HPK	369140846	14547687	reference
30200020033259	MOD	IB_L12P.6D	30220132001235	2	140	HPK	369142182	4128075	valid
30200020033260	MOD	IB_L12P.6D	30220132001236	2	140	HPK	369141038	14154059	reference
30200020033261	MOD	IB_L12P.6D	30220132001237	2	140	HPK	369137086	11926095	reference
30200020033262	MOD	IB_L12P.6D	30220132001238	2	140	HPK	369141978	13760779	valid
30200020033263	MOD	IB_L12P.6D	30220132001239	2	140	HPK	369137166	16119051	reference
30200020033264	MOD	IB_L12P.6D	30220132001240	2	140	HPK	369137118	14021899	reference
30200020033265	MOD	IB_L12P.6D	30220132001241	2	140	HPK	369136938	14021711	valid
30200020033266	MOD	IB_L12P.6D	30220132001301	2	108.1	PERUGIA	369140986	5895435	reference
30200020033267	MOD	IB_L12P.6D	30220132001302	2	140	HPK	369136790	11990603	reference
30200020033268	MOD	IB_L12P.6D	30220132001303	2	140	HPK	369136998	16120075	reference
30200020033269	MOD	IB_L12P.6D	30220132001304	2	140	HPK	369137050	5765451	reference
30200020033270	MOD	IB_L12P.6D	30220132001305	2	140	HPK	369136782	3535183	reference
30200020033271	MOD	IB_L12P.6D	30220132001306	2	140	HPK	369137194	16383243	reference
30200020033272	MOD	IB_L12P.6D	30220132001307	2	140	HPK	369137070	14284043	reference
30200020033273	MOD	IB_L12P.6D	30220132001308	2	140	HPK	369136714	16120907	reference
30200020033274	MOD	IB_L12P.6D	30220132001309	2	140	HPK	369137190	7732299	reference
30200020033275	MOD	IB_L12P.6D	30220132001310	2	140	HPK	369136702	11990511	reference
30200020033276	MOD	IB_L12P.6D	30220132001311	2	140	HPK	369136734	5700171	reference
30200020033277	MOD	IB_L12P.6D	30220132001312	2	140	HPK	369136726	7731535	reference
30200020033278	MOD	IB_L12P.6D	30220132001313	2	140	HPK	369136982	11663567	reference
30200020033279	MOD	IB_L12P.6D	30220132001314	2	130	HPK	369142086	7468299	reference
30200020033281	MOD	IB_L12P.6D	30220132001316	2	140	HPK	369141226	3863883	reference
30200020033282	MOD	IB_L12P.6D	30220132001317	2	140	HPK	369138070	16119947	reference
30200020033283	MOD	IB_L12P.6D	30220132001318	2	130	HPK	369141274	3537487	reference
30200020033285	MOD	IB_L12P.6D	30220132001320	2	140	HPK	369138202	16121355	reference
30200020033286	MOD	IB_L12P.6D	30220132001321	2	130	HPK	369141290	16447983	reference
30200020033287	MOD	IB_L12P.6D	30220132001322	2	140	HPK	369137726	11923791	reference
30200020033289	MOD	IB_L12P.6D	30220132001324	2	140	HPK	369142142	12188751	reference
30200020033290	MOD	IB_L12P.6D	30220132001325	2	140	HPK	369141862	16119115	reference
30200020033291	MOD	IB_L12P.6D	30220132001326	2	130	HPK	369140886	7729675	reference
30200020033292	MOD	IB_L12P.6D	30220132001327	2	130	HPK	369140970	14021707	reference
30200020033293	MOD	IB_L12P.6D	30220132001328	2	140	HPK	369138206	8256075	reference
30200020033294	MOD	IB_L12P.6D	30220132001329	2	130	HPK	369140958	14020943	reference
30200020033296	MOD	IB_L12P.6D	30220132001331	2	140	HPK	369142090	5700079	reference
30200020033297	MOD	IB_L12P.6D	30220132001332	2	130	HPK	369141210	3864303	reference
30200020033298	MOD	IB_L12P.6D	30220132001333	2	140	HPK	369137758	16383055	reference
30200020033299	MOD	IB_L12P.6D	30220132001334	2	130	HPK	369141278	16184907	reference
30200020033300	MOD	IB_L12P.6D	30220132001335	2	130	HPK	369141942	7730251	reference
30200020033301	MOD	IB_L12P.6D	30220132001336	2	140	HPK	369141962	16381519	reference
30200020033302	MOD	IB_L12P.6D	30220132001337	2	140	HPK	369142222	16120399	reference
30200020033304	MOD	IB_L12P.6D	30220132301501	2	140	HPK	369141806	13890379	reference
30200020033305	MOD	IB_L12P.6D	30220132301502	2	122.77	PERUGIA	369142118	11992139	reference
30200020033308	MOD	IB_L12P.6D	30220132301515	2	140	HPK	369137690	7469263	reference
30200020033309	MOD	IB_L12P.6D	30220132301506	2	150	HPK	369136970	5897291	reference
30200020033310	MOD	IB_L12P.6D	30220132301514	2	140	HPK	369142150	7730443	reference
30200020033311	MOD	IB_L12P.6D	30220132301508	2	140	HPK	369141934	3274959	reference
30200020033312	MOD	IB_L12P.6D	30220132301509	2	140	HPK	369142158	14089967	reference
30200020033313	MOD	IB_L12P.6D	30220132301510	2	140	HPK	369141950	12252911	reference
30200020033314	MOD	IB_L12P.6D	30220132301512	2	122.48	PERUGIA	369138198	13759755	reference
30200020033315	MOD	IB_L34P.4D	30220234102901	2	186.59	PERUGIA	369154520	11992711	reference
30200020033316	MOD	IB_L34P.4D	30220234102902	2	190	HPK	369154360	12448647	valid
30200020033317	MOD	IB_L34P.4D	30220234102903	2	188.26	PERUGIA	369157364	13759687	reference
30200020033318	MOD	IB_L34P.4D	30220234102904	2	200	HPK	369174152	16252551	valid
30200020033319	MOD	IB_L12P.6D	30220132301513	2	140	HPK	369138078	15859211	reference
30200020033320	MOD	IB_L12P.6D	30220132301516	2	140	HPK	369137734	4060491	reference
30200020033321	MOD	IB_L12P.6D	30220132001101	2	151.39	PERUGIA	369136986	13760719	reference
30200020033322	MOD	IB_L12P.6D	30220132001102	2	170	HPK	369136874	3800075	reference
30200020033323	MOD	IB_L12P.6D	30220132001103	2	170	HPK	369137102	16514123	reference
30200020033324	MOD	IB_L12P.6D	30220132001104	2	142.15	PERUGIA	369140918	11792715	reference
30200020033325	MOD	IB_L12P.6D	30220132001106	2	170	HPK	369142326	14613323	reference
30200020033326	MOD	IB_L12P.6D	30220132001107	2	170	HPK	369142334	5632335	reference
30200020033327	MOD	IB_L12P.6D	30220132001109	2	152.69	PERUGIA	369136902	7796207	reference
30200020033328	MOD	IB_L12P.6D	30220132001110	2	170	HPK	369142330	16184815	reference
30200020033329	MOD	IB_L12P.6D	30220132001111	2	170	HPK	369141190	11989487	reference
30200020033330	MOD	IB_L12P.6D	30220132001112	2	147.44	PERUGIA	369140874	13892171	reference
30200020033331	MOD	IB_L34P.4D	30220234102905	2	190	HPK	369153196	5372475	valid
30200020033332	MOD	IB_L34P.4D	30220234102906	2	190	HPK	369158476	7468039	valid
30200020033333	MOD	IB_L34P.4D	30220234102907	2	190	HPK	369153624	16117771	valid
30200020033335	MOD	IB_L34P.4D	30220234102909	2	200	HPK	369154584	6156679	valid
30200020033336	MOD	IB_L34P.4D	30220234102910	2	200	HPK	369158556	3800327	valid
30200020033340	MOD	IB_L34P.4D	30220233802807	2	150	HPK	369153432	3276427	reference
30200020033343	MOD	IB_L34P.4D	30220233802813	2	134.98	PERUGIA	369171332	3536263	reference
30200020033344	MOD	IB_L34P.4D	30220233802814	2	140	HPK	369173592	11794703	reference
30200020033345	MOD	IB_L34P.4D	30220233802815	2	180	HPK	369174168	16710107	reference
30200020033346	MOD	IB_L34P.4D	30220233802816	2	159.32	PERUGIA	369153436	16708615	reference
30200020033347	MOD	IB_L34P.4D	30220233802818	2	170	HPK	369174312	3274247	reference
30200020033348	MOD	IB_L34P.4D	30220233802819	2	180	HPK	369174668	5371143	reference
